campaign_id,campaign_name,advertiser_id,agency_id,platform_id,segment_id,status,start_date,end_date,target_impressions,cpm_usd
CMP-157,McDonald's — Discovery+ Premium Streaming — US Adults 25–54 Q3 Flight,ADV-157,AGN-014,PLT-005,SEG-019,Active,2024-07-02,2025-03-24,33071349,33.65
CMP-158,Verizon — truTV Comedy Block — Sports Fans 18–34 Q3 Flight,ADV-158,AGN-016,PLT-010,SEG-026,Active,2024-07-03,2025-03-23,48225189,16.86
CMP-159,Amazon — TLC Prime Time Linear — Women 25–49 Q3 Flight,ADV-159,AGN-018,PLT-015,SEG-033,Active,2024-07-04,2025-03-22,50933061,15.55
CMP-160,Microsoft — Eurosport International — Males 18–34 Q2 Package,ADV-160,AGN-020,PLT-020,SEG-040,Active,2024-06-15,2025-03-21,51737493,27.68
CMP-161,Procter & Gamble — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-161,AGN-022,PLT-005,SEG-047,Active,2024-06-16,2025-03-20,178243248,31.44
CMP-162,Unilever — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-162,AGN-024,PLT-010,SEG-054,Active,2024-06-17,2025-03-19,99132247,12.86
CMP-163,AT&T — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-163,AGN-026,PLT-015,SEG-061,Active,2024-06-18,2025-03-18,173189826,15.79
CMP-164,T-Mobile — Eurosport International — Young Adults 18–29 Q2 Package,ADV-164,AGN-028,PLT-020,SEG-068,Active,2024-06-19,2025-03-17,129480735,23.52
CMP-165,Ford — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-165,AGN-030,PLT-005,SEG-075,Active,2024-06-20,2025-03-16,82238209,35.3
CMP-166,Chevrolet — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-166,AGN-002,PLT-010,SEG-082,Active,2024-06-21,2025-03-15,76939108,35.25
CMP-167,BMW — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-167,AGN-004,PLT-015,SEG-089,Active,2024-06-22,2025-03-14,67249079,28.29
CMP-168,Audi — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-168,AGN-006,PLT-020,SEG-096,Active,2024-06-23,2025-03-13,163312366,32.51
CMP-169,Budweiser — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-169,AGN-008,PLT-005,SEG-103,Active,2024-06-24,2025-03-12,124530871,38.67
CMP-170,Pepsi — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-170,AGN-010,PLT-010,SEG-110,Active,2024-06-25,2025-03-11,57643455,18.85
CMP-171,Gatorade — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-171,AGN-012,PLT-015,SEG-117,Active,2024-06-26,2025-03-10,22454901,20.3
CMP-172,State Farm — Eurosport International — Males 18–34 Q2 Package,ADV-172,AGN-014,PLT-020,SEG-004,Active,2024-06-27,2025-03-09,146538519,24.54
CMP-173,Progressive — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-173,AGN-016,PLT-005,SEG-011,Active,2024-06-28,2025-03-08,102488634,16.16
CMP-174,Allstate — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-174,AGN-018,PLT-010,SEG-018,Active,2024-06-29,2025-03-07,177356845,14.68
CMP-175,Capital One — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-175,AGN-020,PLT-015,SEG-025,Active,2024-06-30,2025-03-31,66131078,28.59
CMP-176,Chase — Eurosport International — Young Adults 18–29 Q3 Flight,ADV-176,AGN-022,PLT-020,SEG-032,Active,2024-07-01,2025-03-30,155988364,36.6
CMP-177,American Express — Discovery+ Premium Streaming — Auto Intenders 25–54 Q3 Flight,ADV-177,AGN-024,PLT-005,SEG-039,Active,2024-07-02,2025-03-29,109459452,30.99
CMP-178,Visa — truTV Comedy Block — Travel Decision-Makers 30–55 Q3 Flight,ADV-178,AGN-026,PLT-010,SEG-046,Active,2024-07-03,2025-03-28,103227705,13.69
CMP-179,Mastercard — TLC Prime Time Linear — Cord-Cutters 18–44 Q3 Flight,ADV-179,AGN-028,PLT-015,SEG-053,Active,2024-07-04,2025-03-27,21062669,30.84
CMP-180,Target — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-180,AGN-030,PLT-020,SEG-060,Active,2024-06-15,2025-03-26,83177874,26.12
CMP-181,Coca-Cola — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-001,AGN-002,PLT-005,SEG-067,Active,2024-06-16,2025-03-25,77549364,32.37
CMP-182,Samsung — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-002,AGN-004,PLT-010,SEG-074,Active,2024-06-17,2025-03-24,58492637,39.82
CMP-183,Geico — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-003,AGN-006,PLT-015,SEG-081,Active,2024-06-18,2025-03-23,125125698,33.22
CMP-184,Nike — Eurosport International — Males 18–34 Q2 Package,ADV-004,AGN-008,PLT-020,SEG-088,Active,2024-06-19,2025-03-22,114618286,40.53
CMP-185,Apple — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-005,AGN-010,PLT-005,SEG-095,Active,2024-06-20,2025-03-21,80414659,28.85
CMP-186,Toyota — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-006,AGN-012,PLT-010,SEG-102,Active,2024-06-21,2025-03-20,92024285,22.31
CMP-187,McDonald's — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-007,AGN-014,PLT-015,SEG-109,Active,2024-06-22,2025-03-19,71949997,23.24
CMP-188,Verizon — Eurosport International — Young Adults 18–29 Q2 Package,ADV-008,AGN-016,PLT-020,SEG-116,Active,2024-06-23,2025-03-18,141283741,31.11
CMP-189,Amazon — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-009,AGN-018,PLT-005,SEG-003,Active,2024-06-24,2025-03-17,165316173,36.34
CMP-190,Microsoft — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-010,AGN-020,PLT-010,SEG-010,Active,2024-06-25,2025-03-16,173848176,21.37
CMP-191,Procter & Gamble — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-011,AGN-022,PLT-015,SEG-017,Active,2024-06-26,2025-03-15,60491782,30.84
CMP-192,Unilever — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-012,AGN-024,PLT-020,SEG-024,Active,2024-06-27,2025-03-14,59279907,26.55
CMP-193,AT&T — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-013,AGN-026,PLT-005,SEG-031,Active,2024-06-28,2025-03-13,19425877,40.51
CMP-194,T-Mobile — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-014,AGN-028,PLT-010,SEG-038,Active,2024-06-29,2025-03-12,158452858,33.07
CMP-195,Ford — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-015,AGN-030,PLT-015,SEG-045,Active,2024-06-30,2025-03-11,28068016,31.17
CMP-196,Chevrolet — Eurosport International — Males 18–34 Q3 Flight,ADV-016,AGN-002,PLT-020,SEG-052,Active,2024-07-01,2025-03-10,40604228,20.97
CMP-197,BMW — Discovery+ Premium Streaming — Connected TV Households Q3 Flight,ADV-017,AGN-004,PLT-005,SEG-059,Active,2024-07-02,2025-03-09,164760247,33.93
CMP-198,Audi — truTV Comedy Block — Premium Audiences 35–54 Q3 Flight,ADV-018,AGN-006,PLT-010,SEG-066,Active,2024-07-03,2025-03-08,55033512,33.44
CMP-199,Budweiser — TLC Prime Time Linear — Families 25–44 Q3 Flight,ADV-019,AGN-008,PLT-015,SEG-073,Active,2024-07-04,2025-03-07,45045286,41.96
CMP-200,Pepsi — Eurosport International — Young Adults 18–29 Q2 Package,ADV-020,AGN-010,PLT-020,SEG-080,Active,2024-06-15,2025-03-31,22926446,28.0
CMP-201,Gatorade — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-021,AGN-012,PLT-005,SEG-087,Active,2024-06-16,2025-03-30,174333661,21.2
CMP-202,State Farm — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-022,AGN-014,PLT-010,SEG-094,Active,2024-06-17,2025-03-29,29983780,40.67
CMP-203,Progressive — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-023,AGN-016,PLT-015,SEG-101,Active,2024-06-18,2025-03-28,120161666,28.17
CMP-204,Allstate — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-024,AGN-018,PLT-020,SEG-108,Active,2024-06-19,2025-03-27,156672664,36.36
CMP-205,Capital One — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-025,AGN-020,PLT-005,SEG-115,Active,2024-06-20,2025-03-26,60424597,40.95
CMP-206,Chase — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-026,AGN-022,PLT-010,SEG-002,Active,2024-06-21,2025-03-25,46164640,14.57
CMP-207,American Express — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-027,AGN-024,PLT-015,SEG-009,Active,2024-06-22,2025-03-24,122478251,22.01
CMP-208,Visa — Eurosport International — Males 18–34 Q2 Package,ADV-028,AGN-026,PLT-020,SEG-016,Active,2024-06-23,2025-03-23,88180858,21.31
CMP-209,Mastercard — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-029,AGN-028,PLT-005,SEG-023,Active,2024-06-24,2025-03-22,177107571,31.87
CMP-210,Target — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-030,AGN-030,PLT-010,SEG-030,Active,2024-06-25,2025-03-21,68942811,16.87
CMP-211,Walmart — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-031,AGN-002,PLT-015,SEG-037,Active,2024-06-26,2025-03-20,96628253,20.86
CMP-212,Home Depot — Eurosport International — Young Adults 18–29 Q2 Package,ADV-032,AGN-004,PLT-020,SEG-044,Active,2024-06-27,2025-03-19,94659473,22.72
CMP-213,Lowe's — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-033,AGN-006,PLT-005,SEG-051,Active,2024-06-28,2025-03-18,122317209,17.66
CMP-214,Best Buy — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-034,AGN-008,PLT-010,SEG-058,Active,2024-06-29,2025-03-17,20536400,37.42
CMP-215,Expedia — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-035,AGN-010,PLT-015,SEG-065,Active,2024-06-30,2025-03-16,146852267,40.18
CMP-216,Booking.com — Eurosport International — Sports Enthusiasts 21–45 Q3 Flight,ADV-036,AGN-012,PLT-020,SEG-072,Active,2024-07-01,2025-03-15,113471249,36.36
CMP-217,Delta Air Lines — Discovery+ Premium Streaming — US Adults 25–54 Q3 Flight,ADV-037,AGN-014,PLT-005,SEG-079,Active,2024-07-02,2025-03-14,162249982,17.13
CMP-218,American Airlines — truTV Comedy Block — Sports Fans 18–34 Q3 Flight,ADV-038,AGN-016,PLT-010,SEG-086,Active,2024-07-03,2025-03-13,156563800,12.89
CMP-219,Marriott — TLC Prime Time Linear — Women 25–49 Q3 Flight,ADV-039,AGN-018,PLT-015,SEG-093,Active,2024-07-04,2025-03-12,102469171,28.17
CMP-220,Hilton — Eurosport International — Males 18–34 Q2 Package,ADV-040,AGN-020,PLT-020,SEG-100,Active,2024-06-15,2025-03-11,62006771,12.85
CMP-221,Subway — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-041,AGN-022,PLT-005,SEG-107,Active,2024-06-16,2025-03-10,49325739,27.45
CMP-222,Domino's — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-042,AGN-024,PLT-010,SEG-114,Active,2024-06-17,2025-03-09,18534910,37.26
CMP-223,KFC — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-043,AGN-026,PLT-015,SEG-001,Active,2024-06-18,2025-03-08,35072607,23.04
CMP-224,Burger King — Eurosport International — Young Adults 18–29 Q2 Package,ADV-044,AGN-028,PLT-020,SEG-008,Active,2024-06-19,2025-03-07,76033423,27.96
CMP-225,Starbucks — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-045,AGN-030,PLT-005,SEG-015,Active,2024-06-20,2025-03-31,178926095,30.3
CMP-226,Dunkin' — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-046,AGN-002,PLT-010,SEG-022,Active,2024-06-21,2025-03-30,51963652,15.19
CMP-227,Spotify — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-047,AGN-004,PLT-015,SEG-029,Active,2024-06-22,2025-03-29,105588137,26.54
CMP-228,YouTube Premium — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-048,AGN-006,PLT-020,SEG-036,Active,2024-06-23,2025-03-28,37630976,23.44
CMP-229,Uber — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-049,AGN-008,PLT-005,SEG-043,Active,2024-06-24,2025-03-27,98932022,31.43
CMP-230,Lyft — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-050,AGN-010,PLT-010,SEG-050,Active,2024-06-25,2025-03-26,111361601,26.23
CMP-231,Coca-Cola — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-051,AGN-012,PLT-015,SEG-057,Active,2024-06-26,2025-03-25,151882022,15.63
CMP-232,Samsung — Eurosport International — Males 18–34 Q2 Package,ADV-052,AGN-014,PLT-020,SEG-064,Active,2024-06-27,2025-03-24,157303601,19.41
CMP-233,Geico — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-053,AGN-016,PLT-005,SEG-071,Active,2024-06-28,2025-03-23,114281723,32.51
CMP-234,Nike — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-054,AGN-018,PLT-010,SEG-078,Active,2024-06-29,2025-03-22,140388806,39.53
CMP-235,Apple — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-055,AGN-020,PLT-015,SEG-085,Active,2024-06-30,2025-03-21,110642157,14.48
CMP-236,Toyota — Eurosport International — Young Adults 18–29 Q3 Flight,ADV-056,AGN-022,PLT-020,SEG-092,Active,2024-07-01,2025-03-20,41586589,36.25
CMP-237,McDonald's — Discovery+ Premium Streaming — Auto Intenders 25–54 Q3 Flight,ADV-057,AGN-024,PLT-005,SEG-099,Active,2024-07-02,2025-03-19,101758902,19.96
CMP-238,Verizon — truTV Comedy Block — Travel Decision-Makers 30–55 Q3 Flight,ADV-058,AGN-026,PLT-010,SEG-106,Active,2024-07-03,2025-03-18,78679277,17.05
CMP-239,Amazon — TLC Prime Time Linear — Cord-Cutters 18–44 Q3 Flight,ADV-059,AGN-028,PLT-015,SEG-113,Active,2024-07-04,2025-03-17,134124271,27.19
CMP-240,Microsoft — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-060,AGN-030,PLT-020,SEG-120,Active,2024-06-15,2025-03-16,107043433,21.68
CMP-241,Procter & Gamble — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-061,AGN-002,PLT-005,SEG-007,Active,2024-06-16,2025-03-15,150390829,24.09
CMP-242,Unilever — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-062,AGN-004,PLT-010,SEG-014,Active,2024-06-17,2025-03-14,65444159,17.89
CMP-243,AT&T — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-063,AGN-006,PLT-015,SEG-021,Active,2024-06-18,2025-03-13,142287495,18.61
CMP-244,T-Mobile — Eurosport International — Males 18–34 Q2 Package,ADV-064,AGN-008,PLT-020,SEG-028,Active,2024-06-19,2025-03-12,111562259,34.76
CMP-245,Ford — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-065,AGN-010,PLT-005,SEG-035,Active,2024-06-20,2025-03-11,111980442,24.29
CMP-246,Chevrolet — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-066,AGN-012,PLT-010,SEG-042,Active,2024-06-21,2025-03-10,176340215,23.45
CMP-247,BMW — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-067,AGN-014,PLT-015,SEG-049,Active,2024-06-22,2025-03-09,59440675,25.25
CMP-248,Audi — Eurosport International — Young Adults 18–29 Q2 Package,ADV-068,AGN-016,PLT-020,SEG-056,Active,2024-06-23,2025-03-08,170087428,31.71
CMP-249,Budweiser — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-069,AGN-018,PLT-005,SEG-063,Active,2024-06-24,2025-03-07,52248079,24.94
CMP-250,Pepsi — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-070,AGN-020,PLT-010,SEG-070,Active,2024-06-25,2025-03-31,106308151,37.07
CMP-251,Gatorade — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-071,AGN-022,PLT-015,SEG-077,Active,2024-06-26,2025-03-30,103908622,19.99
CMP-252,State Farm — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-072,AGN-024,PLT-020,SEG-084,Active,2024-06-27,2025-03-29,137305910,19.91
CMP-253,Progressive — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-073,AGN-026,PLT-005,SEG-091,Active,2024-06-28,2025-03-28,164328712,30.81
CMP-254,Allstate — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-074,AGN-028,PLT-010,SEG-098,Active,2024-06-29,2025-03-27,80892521,21.95
CMP-255,Capital One — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-075,AGN-030,PLT-015,SEG-105,Active,2024-06-30,2025-03-26,56511054,28.84
CMP-256,Chase — Eurosport International — Males 18–34 Q3 Flight,ADV-076,AGN-002,PLT-020,SEG-112,Active,2024-07-01,2025-03-25,51080966,20.04
CMP-257,American Express — Discovery+ Premium Streaming — Connected TV Households Q3 Flight,ADV-077,AGN-004,PLT-005,SEG-119,Active,2024-07-02,2025-03-24,172186219,25.74
CMP-258,Visa — truTV Comedy Block — Premium Audiences 35–54 Q3 Flight,ADV-078,AGN-006,PLT-010,SEG-006,Active,2024-07-03,2025-03-23,125708344,23.98
CMP-259,Mastercard — TLC Prime Time Linear — Families 25–44 Q3 Flight,ADV-079,AGN-008,PLT-015,SEG-013,Active,2024-07-04,2025-03-22,165568137,33.49
CMP-260,Target — Eurosport International — Young Adults 18–29 Q2 Package,ADV-080,AGN-010,PLT-020,SEG-020,Active,2024-06-15,2025-03-21,127967322,22.11
CMP-261,Walmart — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-081,AGN-012,PLT-005,SEG-027,Active,2024-06-16,2025-03-20,150790838,39.26
CMP-262,Home Depot — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-082,AGN-014,PLT-010,SEG-034,Active,2024-06-17,2025-03-19,164676143,27.5
CMP-263,Lowe's — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-083,AGN-016,PLT-015,SEG-041,Active,2024-06-18,2025-03-18,131933762,22.56
CMP-264,Best Buy — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-084,AGN-018,PLT-020,SEG-048,Active,2024-06-19,2025-03-17,106703280,13.8
CMP-265,Expedia — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-085,AGN-020,PLT-005,SEG-055,Active,2024-06-20,2025-03-16,125310691,33.73
CMP-266,Booking.com — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-086,AGN-022,PLT-010,SEG-062,Active,2024-06-21,2025-03-15,20822711,20.01
CMP-267,Delta Air Lines — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-087,AGN-024,PLT-015,SEG-069,Active,2024-06-22,2025-03-14,85692446,15.92
CMP-268,American Airlines — Eurosport International — Males 18–34 Q2 Package,ADV-088,AGN-026,PLT-020,SEG-076,Active,2024-06-23,2025-03-13,173411087,31.33
CMP-269,Marriott — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-089,AGN-028,PLT-005,SEG-083,Active,2024-06-24,2025-03-12,129299372,36.99
CMP-270,Hilton — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-090,AGN-030,PLT-010,SEG-090,Active,2024-06-25,2025-03-11,145759916,37.54
CMP-271,Subway — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-091,AGN-002,PLT-015,SEG-097,Active,2024-06-26,2025-03-10,147632237,22.16
CMP-272,Domino's — Eurosport International — Young Adults 18–29 Q2 Package,ADV-092,AGN-004,PLT-020,SEG-104,Active,2024-06-27,2025-03-09,28065140,34.72
CMP-273,KFC — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-093,AGN-006,PLT-005,SEG-111,Active,2024-06-28,2025-03-08,50437782,31.82
CMP-274,Burger King — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-094,AGN-008,PLT-010,SEG-118,Active,2024-06-29,2025-03-07,90113618,21.8
CMP-275,Starbucks — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-095,AGN-010,PLT-015,SEG-005,Active,2024-06-30,2025-03-31,74163199,35.72
CMP-276,Dunkin' — Eurosport International — Sports Enthusiasts 21–45 Q3 Flight,ADV-096,AGN-012,PLT-020,SEG-012,Active,2024-07-01,2025-03-30,156228570,20.31
CMP-277,Spotify — Discovery+ Premium Streaming — US Adults 25–54 Q3 Flight,ADV-097,AGN-014,PLT-005,SEG-019,Active,2024-07-02,2025-03-29,117169273,14.37
CMP-278,YouTube Premium — truTV Comedy Block — Sports Fans 18–34 Q3 Flight,ADV-098,AGN-016,PLT-010,SEG-026,Active,2024-07-03,2025-03-28,68372614,28.17
CMP-279,Uber — TLC Prime Time Linear — Women 25–49 Q3 Flight,ADV-099,AGN-018,PLT-015,SEG-033,Active,2024-07-04,2025-03-27,21058321,41.48
CMP-280,Lyft — Eurosport International — Males 18–34 Q2 Package,ADV-100,AGN-020,PLT-020,SEG-040,Active,2024-06-15,2025-03-26,59829499,21.9
CMP-281,Coca-Cola — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-101,AGN-022,PLT-005,SEG-047,Active,2024-06-16,2025-03-25,76895894,40.29
CMP-282,Samsung — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-102,AGN-024,PLT-010,SEG-054,Active,2024-06-17,2025-03-24,73397273,30.18
CMP-283,Geico — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-103,AGN-026,PLT-015,SEG-061,Active,2024-06-18,2025-03-23,63842777,33.17
CMP-284,Nike — Eurosport International — Young Adults 18–29 Q2 Package,ADV-104,AGN-028,PLT-020,SEG-068,Active,2024-06-19,2025-03-22,40624325,29.03
CMP-285,Apple — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-105,AGN-030,PLT-005,SEG-075,Active,2024-06-20,2025-03-21,158069838,32.43
